EmployeeKey,DateKey,WorkedHours,WorkedDays,Salary,HeadcountFlag,TenureMonths,DepartmentKey,PositionKey,date_fk
8.0,20220401.0,138.17,0.0,0.0,1.0,3.0,1.0,3.0,
8.0,20220601.0,183.36,0.0,0.0,1.0,5.0,1.0,3.0,
8.0,20241201.0,155.57,0.0,0.0,1.0,35.0,1.0,3.0,
8.0,20230801.0,93.19,0.0,0.0,1.0,19.0,1.0,3.0,
8.0,20240901.0,192.69,0.0,0.0,1.0,32.0,1.0,3.0,
8.0,20231201.0,162.45,0.0,0.0,1.0,23.0,1.0,3.0,
8.0,20221001.0,190.25,0.0,0.0,1.0,9.0,1.0,3.0,
8.0,20240101.0,202.02,0.0,0.0,1.0,24.0,1.0,3.0,
8.0,20230501.0,189.56,0.0,0.0,1.0,16.0,1.0,3.0,
8.0,20250601.0,185.12,0.0,0.0,1.0,41.0,1.0,3.0,
8.0,20230901.0,189.91,0.0,0.0,1.0,20.0,1.0,3.0,
8.0,20240401.0,159.65,0.0,0.0,1.0,27.0,1.0,3.0,
8.0,20231101.0,199.02,0.0,0.0,1.0,22.0,1.0,3.0,
8.0,20250201.0,158.51,0.0,0.0,1.0,37.0,1.0,3.0,
8.0,20230601.0,185.71,0.0,0.0,1.0,17.0,1.0,3.0,
8.0,20250401.0,192.84,0.0,0.0,1.0,39.0,1.0,3.0,
8.0,20221201.0,170.84,0.0,0.0,1.0,11.0,1.0,3.0,
8.0,20220301.0,198.88,0.0,0.0,1.0,1.0,1.0,3.0,
8.0,20221101.0,196.23,0.0,0.0,1.0,10.0,1.0,3.0,
8.0,20220201.0,182.6,0.0,0.0,1.0,1.0,1.0,3.0,
8.0,20240101.0,196.6,0.0,0.0,1.0,24.0,1.0,3.0,
8.0,20240501.0,200.25,0.0,0.0,1.0,28.0,1.0,3.0,
8.0,20220101.0,186.55,0.0,0.0,1.0,0.0,1.0,3.0,
8.0,20220901.0,201.18,0.0,0.0,1.0,8.0,1.0,3.0,
70.0,20250101.0,192.72,0.0,0.0,1.0,36.0,1.0,3.0,
70.0,20250101.0,168.05,0.0,0.0,1.0,36.0,1.0,3.0,
70.0,20231001.0,150.88,0.0,0.0,1.0,21.0,1.0,3.0,
70.0,20220101.0,178.53,0.0,0.0,1.0,0.0,1.0,3.0,
70.0,20230401.0,130.98,0.0,0.0,1.0,15.0,1.0,3.0,
70.0,20230301.0,165.72,0.0,0.0,1.0,14.0,1.0,3.0,
70.0,20250501.0,187.55,0.0,0.0,1.0,40.0,1.0,3.0,
70.0,20230101.0,194.91,0.0,0.0,1.0,12.0,1.0,3.0,
70.0,20240801.0,105.98,0.0,0.0,1.0,31.0,1.0,3.0,
70.0,20241101.0,189.79,0.0,0.0,1.0,34.0,1.0,3.0,
70.0,20220501.0,173.06,0.0,0.0,1.0,4.0,1.0,3.0,
70.0,20241001.0,210.62,0.0,0.0,1.0,33.0,1.0,3.0,
70.0,20240601.0,175.77,0.0,0.0,1.0,29.0,1.0,3.0,
70.0,20250301.0,117.68,0.0,0.0,1.0,38.0,1.0,3.0,
70.0,20230201.0,180.7,0.0,0.0,1.0,13.0,1.0,3.0,
70.0,20240201.0,159.19,0.0,0.0,1.0,25.0,1.0,3.0,
70.0,20230101.0,175.1,0.0,0.0,1.0,12.0,1.0,3.0,
70.0,20240301.0,133.99,0.0,0.0,1.0,26.0,1.0,3.0,
70.0,20220401.0,142.44,0.0,0.0,1.0,3.0,1.0,3.0,
70.0,20220601.0,181.95,0.0,0.0,1.0,5.0,1.0,3.0,
70.0,20241201.0,150.15,0.0,0.0,1.0,35.0,1.0,3.0,
70.0,20230801.0,103.0,0.0,0.0,1.0,19.0,1.0,3.0,
70.0,20240901.0,183.97,0.0,0.0,1.0,32.0,1.0,3.0,
70.0,20231201.0,142.25,0.0,0.0,1.0,23.0,1.0,3.0,
70.0,20221001.0,160.86,0.0,0.0,1.0,9.0,1.0,3.0,
70.0,20240101.0,196.1,0.0,0.0,1.0,24.0,1.0,3.0,
70.0,20230501.0,183.36,0.0,0.0,1.0,16.0,1.0,3.0,
70.0,20250601.0,217.67,0.0,0.0,1.0,41.0,1.0,3.0,
70.0,20230901.0,177.69,0.0,0.0,1.0,20.0,1.0,3.0,
70.0,20240401.0,155.38,0.0,0.0,1.0,27.0,1.0,3.0,
70.0,20231101.0,180.36,0.0,0.0,1.0,22.0,1.0,3.0,
70.0,20250201.0,164.37,0.0,0.0,1.0,37.0,1.0,3.0,
70.0,20230601.0,170.93,0.0,0.0,1.0,17.0,1.0,3.0,
70.0,20250401.0,196.32,0.0,0.0,1.0,39.0,1.0,3.0,
70.0,20221201.0,148.48,0.0,0.0,1.0,11.0,1.0,3.0,
70.0,20220301.0,202.78,0.0,0.0,1.0,1.0,1.0,3.0,
70.0,20221101.0,177.29,0.0,0.0,1.0,10.0,1.0,3.0,
70.0,20220201.0,179.57,0.0,0.0,1.0,1.0,1.0,3.0,
70.0,20240101.0,185.07,0.0,0.0,1.0,24.0,1.0,3.0,
70.0,20240501.0,186.29,0.0,0.0,1.0,28.0,1.0,3.0,
70.0,20220101.0,136.89,0.0,0.0,1.0,0.0,1.0,3.0,
70.0,20220901.0,212.18,0.0,0.0,1.0,8.0,1.0,3.0,
71.0,20250101.0,97.86,0.0,0.0,1.0,36.0,1.0,3.0,
71.0,20250101.0,0.0,0.0,0.0,1.0,36.0,1.0,3.0,
71.0,20231001.0,205.82,0.0,0.0,1.0,21.0,1.0,3.0,
71.0,20220101.0,175.3,0.0,0.0,1.0,0.0,1.0,3.0,
71.0,20230401.0,133.19,0.0,0.0,1.0,15.0,1.0,3.0,
71.0,20230301.0,173.56,0.0,0.0,1.0,14.0,1.0,3.0,
71.0,20250501.0,0.0,0.0,0.0,1.0,40.0,1.0,3.0,
71.0,20230101.0,170.35,0.0,0.0,1.0,12.0,1.0,3.0,
71.0,20240801.0,80.7,0.0,0.0,1.0,31.0,1.0,3.0,
71.0,20241101.0,200.88,0.0,0.0,1.0,34.0,1.0,3.0,
71.0,20220501.0,158.37,0.0,0.0,1.0,4.0,1.0,3.0,
71.0,20241001.0,224.49,0.0,0.0,1.0,33.0,1.0,3.0,
71.0,20240601.0,181.58,0.0,0.0,1.0,29.0,1.0,3.0,
71.0,20250301.0,0.0,0.0,0.0,1.0,38.0,1.0,3.0,
71.0,20230201.0,137.41,0.0,0.0,1.0,13.0,1.0,3.0,
71.0,20240201.0,205.64,0.0,0.0,1.0,25.0,1.0,3.0,
71.0,20230101.0,192.53,0.0,0.0,1.0,12.0,1.0,3.0,
71.0,20240301.0,142.26,0.0,0.0,1.0,26.0,1.0,3.0,
71.0,20220401.0,142.06,0.0,0.0,1.0,3.0,1.0,3.0,
71.0,20220601.0,190.68,0.0,0.0,1.0,5.0,1.0,3.0,
71.0,20241201.0,154.82,0.0,0.0,1.0,35.0,1.0,3.0,
71.0,20230801.0,79.35,0.0,0.0,1.0,19.0,1.0,3.0,
71.0,20240901.0,198.32,0.0,0.0,1.0,32.0,1.0,3.0,
71.0,20231201.0,133.96,0.0,0.0,1.0,23.0,1.0,3.0,
71.0,20221001.0,183.07,0.0,0.0,1.0,9.0,1.0,3.0,
71.0,20240101.0,207.52,0.0,0.0,1.0,24.0,1.0,3.0,
71.0,20230501.0,181.56,0.0,0.0,1.0,16.0,1.0,3.0,
71.0,20250601.0,0.0,0.0,0.0,1.0,41.0,1.0,3.0,
71.0,20230901.0,189.63,0.0,0.0,1.0,20.0,1.0,3.0,
71.0,20240401.0,163.13,0.0,0.0,1.0,27.0,1.0,3.0,
71.0,20231101.0,197.42,0.0,0.0,1.0,22.0,1.0,3.0,
71.0,20250201.0,0.0,0.0,0.0,1.0,37.0,1.0,3.0,
71.0,20230601.0,179.33,0.0,0.0,1.0,17.0,1.0,3.0,
71.0,20250401.0,0.0,0.0,0.0,1.0,39.0,1.0,3.0,
71.0,20221201.0,111.93,0.0,0.0,1.0,11.0,1.0,3.0,
71.0,20220301.0,199.02,0.0,0.0,1.0,1.0,1.0,3.0,
71.0,20221101.0,190.0,0.0,0.0,1.0,10.0,1.0,3.0,
71.0,20220201.0,180.08,0.0,0.0,1.0,1.0,1.0,3.0,
71.0,20240101.0,188.35,0.0,0.0,1.0,24.0,1.0,3.0,
71.0,20240501.0,181.75,0.0,0.0,1.0,28.0,1.0,3.0,
71.0,20220101.0,141.91,0.0,0.0,1.0,0.0,1.0,3.0,
71.0,20220901.0,209.77,0.0,0.0,1.0,8.0,1.0,3.0,
482.0,20220101.0,0.0,0.0,0.0,1.0,0.0,1.0,22.0,
482.0,20220501.0,0.0,0.0,0.0,1.0,4.0,1.0,22.0,
482.0,20220401.0,0.0,0.0,0.0,1.0,3.0,1.0,22.0,
482.0,20220601.0,0.0,0.0,0.0,1.0,5.0,1.0,22.0,
482.0,20221001.0,0.0,0.0,0.0,1.0,9.0,1.0,22.0,
482.0,20221201.0,0.0,0.0,0.0,1.0,11.0,1.0,22.0,
482.0,20220301.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0,
482.0,20221101.0,0.0,0.0,0.0,1.0,10.0,1.0,22.0,
482.0,20220201.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0,
482.0,20220901.0,0.0,0.0,0.0,1.0,8.0,1.0,22.0,
478.0,20220101.0,98.73,0.0,0.0,1.0,0.0,1.0,8.0,
478.0,20220501.0,172.91,0.0,0.0,1.0,4.0,1.0,8.0,
478.0,20220401.0,138.3,0.0,0.0,1.0,3.0,1.0,8.0,
478.0,20220601.0,183.29,0.0,0.0,1.0,5.0,1.0,8.0,
478.0,20221001.0,179.38,0.0,0.0,1.0,9.0,1.0,8.0,
478.0,20221201.0,64.21,0.0,0.0,1.0,11.0,1.0,8.0,
478.0,20220301.0,193.96,0.0,0.0,1.0,1.0,1.0,8.0,
478.0,20221101.0,148.81,0.0,0.0,1.0,10.0,1.0,8.0,
478.0,20220201.0,143.74,0.0,0.0,1.0,1.0,1.0,8.0,
478.0,20220101.0,109.32,0.0,0.0,1.0,0.0,1.0,8.0,
478.0,20220901.0,188.66,0.0,0.0,1.0,8.0,1.0,8.0,
72.0,20250101.0,198.29,0.0,0.0,1.0,36.0,1.0,2.0,
72.0,20250101.0,134.96,0.0,0.0,1.0,36.0,1.0,2.0,
72.0,20231001.0,204.7,0.0,0.0,1.0,21.0,1.0,2.0,
72.0,20220101.0,159.06,0.0,0.0,1.0,0.0,1.0,2.0,
72.0,20230401.0,124.6,0.0,0.0,1.0,15.0,1.0,2.0,
72.0,20230301.0,191.23,0.0,0.0,1.0,14.0,1.0,2.0,
72.0,20250501.0,180.97,0.0,0.0,1.0,40.0,1.0,2.0,
72.0,20230101.0,189.51,0.0,0.0,1.0,12.0,1.0,2.0,
72.0,20240801.0,138.52,0.0,0.0,1.0,31.0,1.0,2.0,
72.0,20241101.0,200.37,0.0,0.0,1.0,34.0,1.0,2.0,
72.0,20220501.0,155.74,0.0,0.0,1.0,4.0,1.0,2.0,
72.0,20241001.0,163.17,0.0,0.0,1.0,33.0,1.0,2.0,
72.0,20240601.0,159.55,0.0,0.0,1.0,29.0,1.0,2.0,
72.0,20250301.0,142.66,0.0,0.0,1.0,38.0,1.0,2.0,
72.0,20230201.0,182.2,0.0,0.0,1.0,13.0,1.0,2.0,
72.0,20240201.0,180.83,0.0,0.0,1.0,25.0,1.0,2.0,
72.0,20230101.0,172.9,0.0,0.0,1.0,12.0,1.0,2.0,
72.0,20240301.0,155.13,0.0,0.0,1.0,26.0,1.0,2.0,
72.0,20220401.0,127.0,0.0,0.0,1.0,3.0,1.0,2.0,
72.0,20220601.0,170.91,0.0,0.0,1.0,5.0,1.0,2.0,
72.0,20241201.0,169.25,0.0,0.0,1.0,35.0,1.0,2.0,
72.0,20230801.0,171.78,0.0,0.0,1.0,19.0,1.0,2.0,
72.0,20240901.0,185.39,0.0,0.0,1.0,32.0,1.0,2.0,
72.0,20231201.0,184.79,0.0,0.0,1.0,23.0,1.0,2.0,
72.0,20221001.0,189.69,0.0,0.0,1.0,9.0,1.0,2.0,
72.0,20240101.0,202.3,0.0,0.0,1.0,24.0,1.0,2.0,
72.0,20230501.0,209.14,0.0,0.0,1.0,16.0,1.0,2.0,
72.0,20250601.0,119.5,0.0,0.0,1.0,41.0,1.0,2.0,
72.0,20230901.0,180.19,0.0,0.0,1.0,20.0,1.0,2.0,
72.0,20240401.0,159.49,0.0,0.0,1.0,27.0,1.0,2.0,
72.0,20231101.0,199.45,0.0,0.0,1.0,22.0,1.0,2.0,
72.0,20250201.0,171.75,0.0,0.0,1.0,37.0,1.0,2.0,
72.0,20230601.0,186.53,0.0,0.0,1.0,17.0,1.0,2.0,
72.0,20250401.0,167.97,0.0,0.0,1.0,39.0,1.0,2.0,
72.0,20221201.0,189.43,0.0,0.0,1.0,11.0,1.0,2.0,
72.0,20220301.0,172.1,0.0,0.0,1.0,1.0,1.0,2.0,
72.0,20221101.0,200.62,0.0,0.0,1.0,10.0,1.0,2.0,
72.0,20220201.0,160.87,0.0,0.0,1.0,1.0,1.0,2.0,
72.0,20240101.0,182.59,0.0,0.0,1.0,24.0,1.0,2.0,
72.0,20240501.0,194.31,0.0,0.0,1.0,28.0,1.0,2.0,
72.0,20220101.0,145.4,0.0,0.0,1.0,0.0,1.0,2.0,
72.0,20220901.0,191.09,0.0,0.0,1.0,8.0,1.0,2.0,
405.0,20231001.0,192.7,0.0,0.0,1.0,21.0,1.0,3.0,
405.0,20220101.0,162.86,0.0,0.0,1.0,0.0,1.0,3.0,
405.0,20230401.0,118.17,0.0,0.0,1.0,15.0,1.0,3.0,
405.0,20230301.0,179.41,0.0,0.0,1.0,14.0,1.0,3.0,
405.0,20230101.0,196.65,0.0,0.0,1.0,12.0,1.0,3.0,
405.0,20240801.0,65.29,0.0,0.0,1.0,31.0,1.0,3.0,
405.0,20220501.0,175.87,0.0,0.0,1.0,4.0,1.0,3.0,
405.0,20241001.0,108.51,0.0,0.0,1.0,33.0,1.0,3.0,
405.0,20240601.0,0.0,0.0,0.0,1.0,29.0,1.0,3.0,
405.0,20230201.0,180.65,0.0,0.0,1.0,13.0,1.0,3.0,
405.0,20240201.0,169.22,0.0,0.0,1.0,25.0,1.0,3.0,
405.0,20230101.0,184.2,0.0,0.0,1.0,12.0,1.0,3.0,
405.0,20240301.0,148.97,0.0,0.0,1.0,26.0,1.0,3.0,
405.0,20220401.0,138.57,0.0,0.0,1.0,3.0,1.0,3.0,
405.0,20220601.0,180.32,0.0,0.0,1.0,5.0,1.0,3.0,
405.0,20230801.0,80.17,0.0,0.0,1.0,19.0,1.0,3.0,
405.0,20240901.0,91.85,0.0,0.0,1.0,32.0,1.0,3.0,
405.0,20231201.0,135.07,0.0,0.0,1.0,23.0,1.0,3.0,
405.0,20221001.0,177.24,0.0,0.0,1.0,9.0,1.0,3.0,
405.0,20240101.0,0.0,0.0,0.0,1.0,24.0,1.0,3.0,
405.0,20230501.0,190.28,0.0,0.0,1.0,16.0,1.0,3.0,
405.0,20230901.0,184.96,0.0,0.0,1.0,20.0,1.0,3.0,
405.0,20240401.0,161.54,0.0,0.0,1.0,27.0,1.0,3.0,
405.0,20231101.0,188.71,0.0,0.0,1.0,22.0,1.0,3.0,
405.0,20230601.0,164.16,0.0,0.0,1.0,17.0,1.0,3.0,
405.0,20221201.0,108.38,0.0,0.0,1.0,11.0,1.0,3.0,
405.0,20220301.0,212.56,0.0,0.0,1.0,1.0,1.0,3.0,
405.0,20221101.0,185.72,0.0,0.0,1.0,10.0,1.0,3.0,
405.0,20220201.0,165.21,0.0,0.0,1.0,1.0,1.0,3.0,
405.0,20240101.0,196.72,0.0,0.0,1.0,24.0,1.0,3.0,
405.0,20240501.0,174.37,0.0,0.0,1.0,28.0,1.0,3.0,
405.0,20220101.0,180.99,0.0,0.0,1.0,0.0,1.0,3.0,
405.0,20220901.0,193.34,0.0,0.0,1.0,8.0,1.0,3.0,
9.0,20250101.0,189.0,0.0,0.0,1.0,36.0,3.0,4.0,
9.0,20250101.0,126.0,0.0,0.0,1.0,36.0,3.0,4.0,
9.0,20231001.0,180.0,0.0,0.0,1.0,21.0,3.0,4.0,
9.0,20220101.0,180.0,0.0,0.0,1.0,0.0,3.0,4.0,
9.0,20230401.0,129.5,0.0,0.0,1.0,15.0,3.0,4.0,
9.0,20230301.0,144.5,0.0,0.0,1.0,14.0,3.0,4.0,
9.0,20250501.0,180.0,0.0,0.0,1.0,40.0,3.0,4.0,
9.0,20230101.0,198.0,0.0,0.0,1.0,12.0,3.0,4.0,
9.0,20240801.0,108.0,0.0,0.0,1.0,31.0,3.0,4.0,
9.0,20241101.0,189.0,0.0,0.0,1.0,34.0,3.0,4.0,
9.0,20220501.0,180.0,0.0,0.0,1.0,4.0,3.0,4.0,
9.0,20241001.0,207.0,0.0,0.0,1.0,33.0,3.0,4.0,
9.0,20240601.0,171.0,0.0,0.0,1.0,29.0,3.0,4.0,
9.0,20250301.0,133.0,0.0,0.0,1.0,38.0,3.0,4.0,
9.0,20230201.0,180.0,0.0,0.0,1.0,13.0,3.0,4.0,
9.0,20240201.0,180.0,0.0,0.0,1.0,25.0,3.0,4.0,
9.0,20230101.0,171.0,0.0,0.0,1.0,12.0,3.0,4.0,
9.0,20240301.0,145.0,0.0,0.0,1.0,26.0,3.0,4.0,
9.0,20220401.0,149.0,0.0,0.0,1.0,3.0,3.0,4.0,
9.0,20220601.0,198.0,0.0,0.0,1.0,5.0,3.0,4.0,
9.0,20241201.0,99.0,0.0,0.0,1.0,35.0,3.0,4.0,
9.0,20230801.0,135.0,0.0,0.0,1.0,19.0,3.0,4.0,
9.0,20240901.0,189.0,0.0,0.0,1.0,32.0,3.0,4.0,
9.0,20231201.0,185.5,0.0,0.0,1.0,23.0,3.0,4.0,
9.0,20221001.0,189.0,0.0,0.0,1.0,9.0,3.0,4.0,
9.0,20240101.0,198.0,0.0,0.0,1.0,24.0,3.0,4.0,
9.0,20230501.0,198.0,0.0,0.0,1.0,16.0,3.0,4.0,
9.0,20250601.0,177.0,0.0,0.0,1.0,41.0,3.0,4.0,
9.0,20230901.0,180.0,0.0,0.0,1.0,20.0,3.0,4.0,
9.0,20240401.0,149.5,0.0,0.0,1.0,27.0,3.0,4.0,
9.0,20231101.0,180.0,0.0,0.0,1.0,22.0,3.0,4.0,
9.0,20250201.0,162.0,0.0,0.0,1.0,37.0,3.0,4.0,
9.0,20230601.0,160.0,0.0,0.0,1.0,17.0,3.0,4.0,
9.0,20250401.0,189.0,0.0,0.0,1.0,39.0,3.0,4.0,
9.0,20221201.0,153.0,0.0,0.0,1.0,11.0,3.0,4.0,
9.0,20220301.0,207.0,0.0,0.0,1.0,1.0,3.0,4.0,
9.0,20221101.0,198.0,0.0,0.0,1.0,10.0,3.0,4.0,
9.0,20220201.0,180.0,0.0,0.0,1.0,1.0,3.0,4.0,
9.0,20240101.0,171.0,0.0,0.0,1.0,24.0,3.0,4.0,
9.0,20240501.0,198.0,0.0,0.0,1.0,28.0,3.0,4.0,
9.0,20220101.0,171.0,0.0,0.0,1.0,0.0,3.0,4.0,
9.0,20220901.0,198.0,0.0,0.0,1.0,8.0,3.0,4.0,
73.0,20250101.0,185.08,0.0,0.0,1.0,36.0,1.0,3.0,
73.0,20250101.0,123.78,0.0,0.0,1.0,36.0,1.0,3.0,
73.0,20231001.0,194.44,0.0,0.0,1.0,21.0,1.0,3.0,
73.0,20220101.0,155.01,0.0,0.0,1.0,0.0,1.0,3.0,
73.0,20230401.0,127.36,0.0,0.0,1.0,15.0,1.0,3.0,
73.0,20230301.0,174.34,0.0,0.0,1.0,14.0,1.0,3.0,
73.0,20250501.0,183.76,0.0,0.0,1.0,40.0,1.0,3.0,
73.0,20230101.0,186.96,0.0,0.0,1.0,12.0,1.0,3.0,
73.0,20240801.0,87.96,0.0,0.0,1.0,31.0,1.0,3.0,
73.0,20241101.0,186.58,0.0,0.0,1.0,34.0,1.0,3.0,
73.0,20220501.0,175.6,0.0,0.0,1.0,4.0,1.0,3.0,
73.0,20241001.0,206.28,0.0,0.0,1.0,33.0,1.0,3.0,
73.0,20240601.0,170.34,0.0,0.0,1.0,29.0,1.0,3.0,
73.0,20250301.0,125.8,0.0,0.0,1.0,38.0,1.0,3.0,
73.0,20230201.0,187.24,0.0,0.0,1.0,13.0,1.0,3.0,
73.0,20240201.0,189.75,0.0,0.0,1.0,25.0,1.0,3.0,
73.0,20230101.0,174.08,0.0,0.0,1.0,12.0,1.0,3.0,
73.0,20240301.0,125.59,0.0,0.0,1.0,26.0,1.0,3.0,
73.0,20220401.0,119.53,0.0,0.0,1.0,3.0,1.0,3.0,
73.0,20220601.0,168.12,0.0,0.0,1.0,5.0,1.0,3.0,
73.0,20241201.0,154.6,0.0,0.0,1.0,35.0,1.0,3.0,
73.0,20230801.0,81.52,0.0,0.0,1.0,19.0,1.0,3.0,
73.0,20240901.0,168.66,0.0,0.0,1.0,32.0,1.0,3.0,
73.0,20231201.0,136.65,0.0,0.0,1.0,23.0,1.0,3.0,
73.0,20221001.0,179.02,0.0,0.0,1.0,9.0,1.0,3.0,
73.0,20240101.0,193.92,0.0,0.0,1.0,24.0,1.0,3.0,
73.0,20230501.0,196.33,0.0,0.0,1.0,16.0,1.0,3.0,
73.0,20250601.0,167.92,0.0,0.0,1.0,41.0,1.0,3.0,
73.0,20230901.0,178.17,0.0,0.0,1.0,20.0,1.0,3.0,
73.0,20240401.0,155.99,0.0,0.0,1.0,27.0,1.0,3.0,
73.0,20231101.0,187.56,0.0,0.0,1.0,22.0,1.0,3.0,
73.0,20250201.0,178.1,0.0,0.0,1.0,37.0,1.0,3.0,
73.0,20230601.0,162.05,0.0,0.0,1.0,17.0,1.0,3.0,
73.0,20250401.0,184.51,0.0,0.0,1.0,39.0,1.0,3.0,
73.0,20221201.0,147.59,0.0,0.0,1.0,11.0,1.0,3.0,
73.0,20220301.0,190.66,0.0,0.0,1.0,1.0,1.0,3.0,
73.0,20221101.0,187.53,0.0,0.0,1.0,10.0,1.0,3.0,
73.0,20220201.0,158.73,0.0,0.0,1.0,1.0,1.0,3.0,
73.0,20240101.0,185.49,0.0,0.0,1.0,24.0,1.0,3.0,
73.0,20240501.0,197.23,0.0,0.0,1.0,28.0,1.0,3.0,
73.0,20220101.0,157.46,0.0,0.0,1.0,0.0,1.0,3.0,
73.0,20220901.0,200.13,0.0,0.0,1.0,8.0,1.0,3.0,
74.0,20250101.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,
74.0,20250101.0,142.99,0.0,0.0,1.0,0.0,1.0,3.0,
74.0,20250501.0,190.04,0.0,0.0,1.0,4.0,1.0,3.0,
74.0,20250301.0,6.75,0.0,0.0,1.0,1.0,1.0,3.0,
74.0,20250601.0,195.96,0.0,0.0,1.0,5.0,1.0,3.0,
74.0,20250201.0,186.32,0.0,0.0,1.0,1.0,1.0,3.0,
74.0,20250401.0,27.77,0.0,0.0,1.0,3.0,1.0,3.0,
406.0,20231001.0,159.72,0.0,0.0,1.0,21.0,5.0,22.0,
406.0,20220101.0,122.83,0.0,0.0,1.0,0.0,5.0,22.0,
406.0,20230401.0,119.6,0.0,0.0,1.0,15.0,5.0,22.0,
406.0,20230301.0,164.79,0.0,0.0,1.0,14.0,5.0,22.0,
406.0,20230101.0,188.61,0.0,0.0,1.0,12.0,5.0,22.0,
406.0,20220501.0,159.56,0.0,0.0,1.0,4.0,5.0,22.0,
406.0,20240601.0,49.52,0.0,0.0,1.0,29.0,5.0,22.0,
406.0,20230201.0,167.88,0.0,0.0,1.0,13.0,5.0,22.0,
406.0,20240201.0,190.09,0.0,0.0,1.0,25.0,5.0,22.0,
406.0,20230101.0,156.86,0.0,0.0,1.0,12.0,5.0,22.0,
406.0,20240301.0,127.56,0.0,0.0,1.0,26.0,5.0,22.0,
406.0,20220401.0,133.23,0.0,0.0,1.0,3.0,5.0,22.0,
406.0,20220601.0,175.42,0.0,0.0,1.0,5.0,5.0,22.0,
406.0,20230801.0,159.42,0.0,0.0,1.0,19.0,5.0,22.0,
406.0,20231201.0,140.9,0.0,0.0,1.0,23.0,5.0,22.0,
406.0,20221001.0,170.18,0.0,0.0,1.0,9.0,5.0,22.0,
406.0,20230501.0,150.35,0.0,0.0,1.0,16.0,5.0,22.0,
406.0,20230901.0,146.21,0.0,0.0,1.0,20.0,5.0,22.0,
406.0,20240401.0,145.39,0.0,0.0,1.0,27.0,5.0,22.0,
406.0,20231101.0,164.41,0.0,0.0,1.0,22.0,5.0,22.0,
406.0,20230601.0,143.19,0.0,0.0,1.0,17.0,5.0,22.0,
406.0,20221201.0,165.23,0.0,0.0,1.0,11.0,5.0,22.0,
406.0,20220301.0,208.11,0.0,0.0,1.0,1.0,5.0,22.0,
406.0,20221101.0,177.01,0.0,0.0,1.0,10.0,5.0,22.0,
406.0,20220201.0,161.67,0.0,0.0,1.0,1.0,5.0,22.0,
406.0,20240101.0,186.85,0.0,0.0,1.0,24.0,5.0,22.0,
406.0,20240501.0,164.56,0.0,0.0,1.0,28.0,5.0,22.0,
406.0,20220101.0,152.2,0.0,0.0,1.0,0.0,5.0,22.0,
406.0,20220901.0,191.23,0.0,0.0,1.0,8.0,5.0,22.0,
75.0,20250101.0,92.87,0.0,0.0,1.0,36.0,2.0,22.0,
75.0,20250101.0,61.27,0.0,0.0,1.0,36.0,2.0,22.0,
75.0,20231001.0,112.28,0.0,0.0,1.0,21.0,2.0,22.0,
75.0,20220101.0,36.53,0.0,0.0,1.0,0.0,2.0,22.0,
75.0,20230401.0,69.88,0.0,0.0,1.0,15.0,2.0,22.0,
75.0,20230301.0,58.94,0.0,0.0,1.0,14.0,2.0,22.0,
75.0,20250501.0,117.16,0.0,0.0,1.0,40.0,2.0,22.0,
75.0,20230101.0,85.12,0.0,0.0,1.0,12.0,2.0,22.0,
75.0,20240801.0,0.0,0.0,0.0,1.0,31.0,2.0,22.0,
75.0,20241101.0,120.33,0.0,0.0,1.0,34.0,2.0,22.0,
75.0,20220501.0,77.73,0.0,0.0,1.0,4.0,2.0,22.0,
75.0,20241001.0,143.41,0.0,0.0,1.0,33.0,2.0,22.0,
75.0,20240601.0,15.75,0.0,0.0,1.0,29.0,2.0,22.0,
75.0,20250301.0,37.39,0.0,0.0,1.0,38.0,2.0,22.0,
75.0,20230201.0,76.45,0.0,0.0,1.0,13.0,2.0,22.0,
75.0,20240201.0,80.5,0.0,0.0,1.0,25.0,2.0,22.0,
75.0,20230101.0,59.31,0.0,0.0,1.0,12.0,2.0,22.0,
75.0,20240301.0,44.53,0.0,0.0,1.0,26.0,2.0,22.0,
75.0,20220401.0,83.59,0.0,0.0,1.0,3.0,2.0,22.0,
75.0,20220601.0,49.74,0.0,0.0,1.0,5.0,2.0,22.0,
75.0,20241201.0,91.9,0.0,0.0,1.0,35.0,2.0,22.0,
75.0,20230801.0,0.0,0.0,0.0,1.0,19.0,2.0,22.0,
75.0,20240901.0,117.27,0.0,0.0,1.0,32.0,2.0,22.0,
75.0,20231201.0,48.33,0.0,0.0,1.0,23.0,2.0,22.0,
75.0,20221001.0,71.95,0.0,0.0,1.0,9.0,2.0,22.0,
75.0,20240101.0,68.39,0.0,0.0,1.0,24.0,2.0,22.0,
75.0,20230501.0,82.72,0.0,0.0,1.0,16.0,2.0,22.0,
75.0,20250601.0,82.89,0.0,0.0,1.0,41.0,2.0,22.0,
75.0,20230901.0,58.78,0.0,0.0,1.0,20.0,2.0,22.0,
75.0,20240401.0,96.17,0.0,0.0,1.0,27.0,2.0,22.0,
75.0,20231101.0,79.74,0.0,0.0,1.0,22.0,2.0,22.0,
75.0,20250201.0,126.02,0.0,0.0,1.0,37.0,2.0,22.0,
75.0,20230601.0,45.79,0.0,0.0,1.0,17.0,2.0,22.0,
